name,approx,target,pred,error,scores,overall_mean_target,mean_target_in_neighborhood,mean_approx_in_neighborhood,neighborhood_size,neighborhood_size_pct,neighborhood_size_div_model_avg,entropy,uncertainty,r_centered_entropy,logk_r_centered_entropy,target_approx_consistency_in_neighborhood,pred_targets_consistency_in_neighborhood,target_targets_consistency_in_neighborhood,targets_and_approxs_consistency_in_neighborhood,target_diversity_in_neighborhood,approx_diversity_in_neighborhood,dataset,model,attack,n_test,n_classes,bacc_test
10.0,0,0,0,0,0.93257643|0.06742357,0.44363636363636366,0.0,0.0,19,6.909090909090909,0.7455764840182648,0.3562345161244258,0.3562345161244258,0.15718218287824115,0.2733531767194969,1.0,1.0,1.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,lin,org,275,2,0.9582931533269046
11.0,1,1,1,0,0.15721078|0.84278922,0.44363636363636366,0.90625,1.0,32,11.636363636363637,1.2557077625570776,0.6275948900674847,0.6275948900674847,0.11417819106481775,0.20567700108178544,1.0,0.90625,0.90625,0.90625,0.4488644887230295,4.1305960435927445e-11,banknote,lin,org,275,2,0.9582931533269046
12.0,0,0,0,0,0.95076540|0.04923460,0.44363636363636366,0.0,0.0,32,11.636363636363637,1.2557077625570776,0.28313665297151647,0.28313665297151647,0.2302800460311505,0.3788199868553096,1.0,1.0,1.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,lin,org,275,2,0.9582931533269046
13.0,0,0,0,0,0.89047587|0.10952413,0.44363636363636366,0.0,0.0,25,9.090909090909092,0.9810216894977168,0.49847892726213183,0.49847892726213183,0.014937771740535122,0.02943796336904546,1.0,1.0,1.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,lin,org,275,2,0.9582931533269046
14.0,0,0,0,0,0.90624332|0.09375668,0.44363636363636366,0.0,0.0,32,11.636363636363637,1.2557077625570776,0.4488863510365482,0.4488863510365482,0.06453034796611873,0.12138604451275552,1.0,1.0,1.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,lin,org,275,2,0.9582931533269046
15.0,0,0,0,0,0.85151340|0.14848660,0.44363636363636366,0.0,0.0,26,9.454545454545455,1.0202625570776256,0.606040032360634,0.606040032360634,0.09262333335796702,0.16995091049150338,1.0,1.0,1.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,lin,org,275,2,0.9582931533269046
16.0,1,1,1,0,0.06775240|0.93224760,0.44363636363636366,1.0,1.0,32,11.636363636363637,1.2557077625570776,0.357479494948723,0.357479494948723,0.15593720405394396,0.27145696041239215,1.0,1.0,1.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,lin,org,275,2,0.9582931533269046
17.0,1,1,1,0,0.13099909|0.86900091,0.44363636363636366,0.90625,1.0,32,11.636363636363637,1.2557077625570776,0.5601718389829319,0.5601718389829319,0.046755139980264926,0.08939296206034561,1.0,0.90625,0.90625,0.90625,0.4488644887230295,4.1305960435927445e-11,banknote,lin,org,275,2,0.9582931533269046
18.0,1,1,1,0,0.08928436|0.91071564,0.44363636363636366,1.0,1.0,29,10.545454545454545,1.1379851598173516,0.4340765679428366,0.4340765679428366,0.07934013105983034,0.1472816523713122,1.0,1.0,1.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,lin,org,275,2,0.9582931533269046
19.0,0,0,0,0,0.80963974|0.19036026,0.44363636363636366,0.0,0.0,12,4.363636363636364,0.4708904109589041,0.7022244887366661,0.7022244887366661,0.18880778973399914,0.3203541637650109,1.0,1.0,1.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,lin,org,275,2,0.9582931533269046
20.0,0,0,0,0,0.88037493|0.11962507,0.44363636363636366,0.0,0.0,32,11.636363636363637,1.2557077625570776,0.5282821937061885,0.5282821937061885,0.014865494703521498,0.02929759279635952,1.0,1.0,1.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,lin,org,275,2,0.9582931533269046
21.0,1,1,1,0,0.06700398|0.93299602,0.44363636363636366,1.0,1.0,8,2.909090909090909,0.3139269406392694,0.3546422934279538,0.3546422934279538,0.15877440557471317,0.27577304905786865,1.0,1.0,1.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,lin,org,275,2,0.9582931533269046
22.0,1,1,1,0,0.16287677|0.83712323,0.44363636363636366,0.90625,1.0,32,11.636363636363637,1.2557077625570776,0.6411475030893947,0.6411475030893947,0.12773080408672777,0.2275033202339442,1.0,0.90625,0.90625,0.90625,0.4488644887230295,4.1305960435927445e-11,banknote,lin,org,275,2,0.9582931533269046
23.0,0,0,0,0,0.83687632|0.16312368,0.44363636363636366,0.0625,0.03125,32,11.636363636363637,1.2557077625570776,0.6417302820279998,0.6417302820279998,0.1283135830253328,0.22843127944685807,0.96875,0.9375,0.9375,0.96875,0.3372900666170139,0.20062232431271465,banknote,lin,org,275,2,0.9582931533269046
24.0,0,0,0,0,0.90259161|0.09740839,0.44363636363636366,0.0,0.0,32,11.636363636363637,1.2557077625570776,0.46072611822687903,0.46072611822687903,0.05269058077578792,0.1001902180713133,1.0,1.0,1.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,lin,org,275,2,0.9582931533269046
25.0,1,1,1,0,0.18508699|0.81491301,0.44363636363636366,1.0,1.0,32,11.636363636363637,1.2557077625570776,0.6910799343900378,0.6910799343900378,0.17766323538737083,0.3040423631519417,1.0,1.0,1.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,lin,org,275,2,0.9582931533269046
26.0,1,1,1,0,0.21250691|0.78749309,0.44363636363636366,0.8125,0.9375,32,11.636363636363637,1.2557077625570776,0.7462473683273333,0.7462473683273333,0.23283066932466634,0.3823065663063071,0.9375,0.8125,0.8125,0.875,0.6962122601251458,0.3372900666170139,banknote,lin,org,275,2,0.9582931533269046
27.0,1,1,1,0,0.19436339|0.80563661,0.44363636363636366,1.0,0.9583333333333334,24,8.727272727272728,0.9417808219178082,0.7105106176435474,0.7105106176435474,0.19709391864088044,0.33231205023477756,0.9583333333333334,1.0,1.0,0.9583333333333334,4.1305960435927445e-11,0.24988229283318544,banknote,lin,org,275,2,0.9582931533269046
28.0,1,1,1,0,0.49661177|0.50338823,0.44363636363636366,0.9333333333333333,0.7333333333333333,15,5.454545454545454,0.5886130136986302,0.9999668752652285,0.9999668752652285,0.4865501762625616,0.6796060886588761,0.7333333333333333,0.9333333333333333,0.9333333333333333,0.8,0.3533593350214213,0.8366407419411673,banknote,lin,org,275,2,0.9582931533269046
29.0,0,0,0,0,0.92906971|0.07093029,0.44363636363636366,0.0,0.0,26,9.454545454545455,1.0202625570776256,0.36938575063176166,0.36938575063176166,0.1440309483709053,0.2531386830040474,1.0,1.0,1.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,lin,org,275,2,0.9582931533269046
30.0,1,1,1,0,0.33123238|0.66876762,0.44363636363636366,1.0,0.85,20,7.2727272727272725,0.7848173515981735,0.9161805396848135,0.9161805396848135,0.40276384068214655,0.5908528933067374,0.85,1.0,1.0,0.85,4.1305960435927445e-11,0.6098403047164005,banknote,lin,org,275,2,0.9582931533269046
31.0,1,1,1,0,0.27121974|0.72878026,0.44363636363636366,0.9259259259259259,0.8518518518518519,27,9.818181818181818,1.059503424657534,0.843209445716066,0.843209445716066,0.3297927467133991,0.5065678684325874,0.8518518518518519,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.3809465857053901,0.6051865766334205,banknote,lin,org,275,2,0.9582931533269046
32.0,0,0,0,0,0.86625155|0.13374845,0.44363636363636366,0.0,0.1111111111111111,9,3.272727272727273,0.3531678082191781,0.5676294255170364,0.5676294255170364,0.05421272651436948,0.10294049750045646,0.8888888888888888,1.0,1.0,0.8888888888888888,4.1305960435927445e-11,0.5032583347756457,banknote,lin,org,275,2,0.9582931533269046
33.0,1,1,1,0,0.09424989|0.90575011,0.44363636363636366,1.0,1.0,32,11.636363636363637,1.2557077625570776,0.45049851072772323,0.45049851072772323,0.06291818827494372,0.11852620525955448,1.0,1.0,1.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,lin,org,275,2,0.9582931533269046
34.0,1,1,1,0,0.11787559|0.88212441,0.44363636363636366,0.90625,1.0,32,11.636363636363637,1.2557077625570776,0.5232233264914858,0.5232233264914858,0.009806627488818886,0.019423393609544794,1.0,0.90625,0.90625,0.90625,0.4488644887230295,4.1305960435927445e-11,banknote,lin,org,275,2,0.9582931533269046
35.0,1,1,1,0,0.11696579|0.88303421,0.44363636363636366,1.0,1.0,12,4.363636363636364,0.4708904109589041,0.5205757797118611,0.5205757797118611,0.007159080709194132,0.014216624611088441,1.0,1.0,1.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,lin,org,275,2,0.9582931533269046
36.0,0,0,0,0,0.99196414|0.00803586,0.44363636363636366,0.0,0.0,20,7.2727272727272725,0.7848173515981735,0.06747081647339573,0.06747081647339573,0.44594588252927125,0.6375772623646476,1.0,1.0,1.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,lin,org,275,2,0.9582931533269046
37.0,1,1,1,0,0.14053610|0.85946390,0.44363636363636366,1.0,1.0,29,10.545454545454545,1.1379851598173516,0.5856410850862285,0.5856410850862285,0.07222438608356152,0.13492309939747396,1.0,1.0,1.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,lin,org,275,2,0.9582931533269046
38.0,0,0,0,0,0.79149320|0.20850680,0.44363636363636366,0.125,0.21875,32,11.636363636363637,1.2557077625570776,0.7386188346821654,0.7386188346821654,0.22520213567949843,0.3718423254065926,0.78125,0.875,0.875,0.90625,0.5435644431995964,0.7578784625383954,banknote,lin,org,275,2,0.9582931533269046
39.0,0,0,0,0,0.84085406|0.15914594,0.44363636363636366,0.0,0.0,19,6.909090909090909,0.7455764840182648,0.6322624465594909,0.6322624465594909,0.11884574755682398,0.21324794701534402,1.0,1.0,1.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,lin,org,275,2,0.9582931533269046
40.0,1,1,1,0,0.07192591|0.92807409,0.44363636363636366,1.0,1.0,8,2.909090909090909,0.3139269406392694,0.37307001597010014,0.37307001597010014,0.1403466830325668,0.24740162350763237,1.0,1.0,1.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,lin,org,275,2,0.9582931533269046
41.0,1,1,1,0,0.38993139|0.61006861,0.44363636363636366,1.0,0.8823529411764706,17,6.181818181818182,0.6670947488584474,0.9647552608236521,0.9647552608236521,0.4513385618209852,0.6432619068889653,0.8823529411764706,1.0,1.0,0.8823529411764706,4.1305960435927445e-11,0.5225593745369408,banknote,lin,org,275,2,0.9582931533269046
42.0,1,1,1,0,0.10201761|0.89798239,0.44363636363636366,1.0,1.0,24,8.727272727272728,0.9417808219178082,0.47535882543161784,0.47535882543161784,0.03805787357104912,0.07335802764757281,1.0,1.0,1.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,lin,org,275,2,0.9582931533269046
43.0,0,0,0,0,0.92431548|0.07568452,0.44363636363636366,0.0,0.0,32,11.636363636363637,1.2557077625570776,0.3867877277069137,0.3867877277069137,0.12662897129575323,0.22574651473685026,1.0,1.0,1.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,lin,org,275,2,0.9582931533269046
44.0,1,1,1,0,0.04372660|0.95627340,0.44363636363636366,1.0,1.0,4,1.4545454545454546,0.1569634703196347,0.25912504514378565,0.25912504514378565,0.2542916538588813,0.41117100362592185,1.0,1.0,1.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,lin,org,275,2,0.9582931533269046
45.0,1,1,1,0,0.12412648|0.87587352,0.44363636363636366,1.0,1.0,19,6.909090909090909,0.7455764840182648,0.5411071204591734,0.5411071204591734,0.027690421456506464,0.053901690330482116,1.0,1.0,1.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,lin,org,275,2,0.9582931533269046
46.0,0,0,0,0,0.89489541|0.10510459,0.44363636363636366,0.0,0.0,32,11.636363636363637,1.2557077625570776,0.4849709983031795,0.4849709983031795,0.02844570069948743,0.055331959319281476,1.0,1.0,1.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,lin,org,275,2,0.9582931533269046
47.0,0,0,0,0,0.97768641|0.02231359,0.44363636363636366,0.0,0.0,15,5.454545454545454,0.5886130136986302,0.15424072787315388,0.15424072787315388,0.35917597112951305,0.5413656583788521,1.0,1.0,1.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,lin,org,275,2,0.9582931533269046
48.0,0,0,0,0,0.91140986|0.08859014,0.44363636363636366,0.0,0.0,27,9.818181818181818,1.059503424657534,0.4317463124434624,0.4317463124434624,0.08167038655920456,0.15129584275650088,1.0,1.0,1.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,lin,org,275,2,0.9582931533269046
49.0,1,1,1,0,0.08147598|0.91852402,0.44363636363636366,0.90625,1.0,32,11.636363636363637,1.2557077625570776,0.40735866741532817,0.40735866741532817,0.10605803158733879,0.19236764475754278,1.0,0.90625,0.90625,0.90625,0.4488644887230295,4.1305960435927445e-11,banknote,lin,org,275,2,0.9582931533269046
50.0,1,1,1,0,0.30583584|0.69416416,0.44363636363636366,0.78125,0.90625,32,11.636363636363637,1.2557077625570776,0.8883080237336687,0.8883080237336687,0.37489132473100173,0.5594915799144993,0.90625,0.78125,0.78125,0.875,0.7578784625383954,0.4488644887230295,banknote,lin,org,275,2,0.9582931533269046
51.0,0,0,0,0,0.85106792|0.14893208,0.44363636363636366,0.0,0.0,7,2.5454545454545454,0.2746860730593607,0.6071613622311982,0.6071613622311982,0.09374466322853126,0.1718412686395805,1.0,1.0,1.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,lin,org,275,2,0.9582931533269046
52.0,1,1,1,0,0.12565244|0.87434756,0.44363636363636366,0.8666666666666667,0.9,30,10.909090909090908,1.1772260273972603,0.5453932752459077,0.5453932752459077,0.031976576243240795,0.06199136033215213,0.9,0.8666666666666667,0.8666666666666667,0.9666666666666667,0.5665095065529053,0.46899559358928117,banknote,lin,org,275,2,0.9582931533269046
53.0,0,0,0,0,0.88292414|0.11707586,0.44363636363636366,0.0,0.0,32,11.636363636363637,1.2557077625570776,0.5208966886214272,0.5208966886214272,0.0074799896187602855,0.014849182393754648,1.0,1.0,1.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,lin,org,275,2,0.9582931533269046
54.0,1,1,1,0,0.04723574|0.95276426,0.44363636363636366,1.0,1.0,6,2.181818181818182,0.23544520547945205,0.2745364753512172,0.2745364753512172,0.23888022365144973,0.3905277304337069,1.0,1.0,1.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,lin,org,275,2,0.9582931533269046
55.0,0,0,0,0,0.97191816|0.02808184,0.44363636363636366,0.0,0.0,26,9.454545454545455,1.0202625570776256,0.1846792112740789,0.1846792112740789,0.328737487728588,0.5052953452005151,1.0,1.0,1.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,lin,org,275,2,0.9582931533269046
56.0,0,0,0,0,0.86162193|0.13837807,0.44363636363636366,0.09375,0.1875,32,11.636363636363637,1.2557077625570776,0.5799753010158222,0.5799753010158222,0.06655860201315522,0.12497242243827854,0.8125,0.90625,0.90625,0.90625,0.4488644887230295,0.6962122601251458,banknote,lin,org,275,2,0.9582931533269046
57.0,1,1,1,0,0.27858927|0.72141073,0.44363636363636366,0.78125,0.875,32,11.636363636363637,1.2557077625570776,0.8535214613072895,0.8535214613072895,0.3401047623046225,0.5189185026679579,0.875,0.78125,0.78125,0.90625,0.7578784625383954,0.5435644431995964,banknote,lin,org,275,2,0.9582931533269046
58.0,0,0,0,0,0.89260291|0.10739709,0.44363636363636366,0.0,0.0,17,6.181818181818182,0.6670947488584474,0.492014537062491,0.492014537062491,0.021402161940175968,0.041913549482452864,1.0,1.0,1.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,lin,org,275,2,0.9582931533269046
59.0,0,0,0,0,0.96032153|0.03967847,0.44363636363636366,0.0,0.0,32,11.636363636363637,1.2557077625570776,0.24081605363053368,0.24081605363053368,0.27260064537213324,0.4351541871346898,1.0,1.0,1.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,lin,org,275,2,0.9582931533269046
60.0,0,0,0,0,0.87090933|0.12909067,0.44363636363636366,0.0,0.03125,32,11.636363636363637,1.2557077625570776,0.5549390633548424,0.5549390633548424,0.04152236435217549,0.07977626790870772,0.96875,1.0,1.0,0.96875,4.1305960435927445e-11,0.20062232431271465,banknote,lin,org,275,2,0.9582931533269046
61.0,0,0,0,0,0.92896705|0.07103295,0.44363636363636366,0.0,0.0,32,11.636363636363637,1.2557077625570776,0.3697666498248348,0.3697666498248348,0.14365004917783214,0.25254707808806637,1.0,1.0,1.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,lin,org,275,2,0.9582931533269046
62.0,1,1,1,0,0.08330502|0.91669498,0.44363636363636366,1.0,1.0,17,6.181818181818182,0.6670947488584474,0.41371888644270194,0.41371888644270194,0.09969781255996502,0.18181778418844974,1.0,1.0,1.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,lin,org,275,2,0.9582931533269046
63.0,1,1,1,0,0.17644108|0.82355892,0.44363636363636366,0.9583333333333334,1.0,24,8.727272727272728,0.9417808219178082,0.672229229475312,0.672229229475312,0.1588125304726451,0.2758309198471115,1.0,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.24988229283318544,4.1305960435927445e-11,banknote,lin,org,275,2,0.9582931533269046
64.0,0,0,0,0,0.94977736|0.05022264,0.44363636363636366,0.0,0.0,32,11.636363636363637,1.2557077625570776,0.2873419488741325,0.2873419488741325,0.22607475012853445,0.37304487271197323,1.0,1.0,1.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,lin,org,275,2,0.9582931533269046
65.0,0,0,0,0,0.93932064|0.06067936,0.44363636363636366,0.0625,0.03125,32,11.636363636363637,1.2557077625570776,0.33013585412808594,0.33013585412808594,0.18328084487458102,0.31229786971326867,0.96875,0.9375,0.9375,0.96875,0.3372900666170139,0.20062232431271465,banknote,lin,org,275,2,0.9582931533269046
66.0,0,0,0,0,0.96427423|0.03572577,0.44363636363636366,0.0,0.0,26,9.454545454545455,1.0202625570776256,0.22233942482218652,0.22233942482218652,0.29107727418048046,0.4587875563318098,1.0,1.0,1.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,lin,org,275,2,0.9582931533269046
67.0,0,0,0,0,0.93219755|0.06780245,0.44363636363636366,0.0,0.0,32,11.636363636363637,1.2557077625570776,0.35766878416805725,0.35766878416805725,0.1557479148346097,0.27116834050213706,1.0,1.0,1.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,lin,org,275,2,0.9582931533269046
68.0,0,0,0,0,0.88508463|0.11491537,0.44363636363636366,0.0,0.0,32,11.636363636363637,1.2557077625570776,0.5145664504599387,0.5145664504599387,0.0011497514572716971,0.0022968631037769056,1.0,1.0,1.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,lin,org,275,2,0.9582931533269046
69.0,0,0,0,0,0.98627276|0.01372724,0.44363636363636366,0.0,0.0,15,5.454545454545454,0.5886130136986302,0.10459557852028102,0.10459557852028102,0.40882112048238595,0.5975401892420654,1.0,1.0,1.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,lin,org,275,2,0.9582931533269046
70.0,1,0,1,1,0.45603970|0.54396030,0.44363636363636366,0.625,0.75,32,11.636363636363637,1.2557077625570776,0.9944167535667032,0.9944167535667032,0.4810000545640363,0.6739644167640019,0.25,0.625,0.375,0.875,0.954434002924965,0.8112781244591328,banknote,lin,org,275,2,0.9582931533269046
71.0,0,0,0,0,0.97850693|0.02149307,0.44363636363636366,0.0,0.0,16,5.818181818181818,0.6278538812785388,0.14974360851680518,0.14974360851680518,0.36367309048586177,0.5465862312896073,1.0,1.0,1.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,lin,org,275,2,0.9582931533269046
72.0,1,1,1,0,0.07018377|0.92981623,0.44363636363636366,1.0,1.0,32,11.636363636363637,1.2557077625570776,0.3666090571297199,0.3666090571297199,0.14680764187294704,0.2574408441042038,1.0,1.0,1.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,lin,org,275,2,0.9582931533269046
73.0,0,0,0,0,0.79816462|0.20183538,0.44363636363636366,0.0,0.16666666666666666,24,8.727272727272728,0.9417808219178082,0.725583698066495,0.725583698066495,0.21216699906382808,0.3537043347343593,0.8333333333333334,1.0,1.0,0.8333333333333334,4.1305960435927445e-11,0.6500224216483541,banknote,lin,org,275,2,0.9582931533269046
74.0,1,1,1,0,0.23845073|0.76154927,0.44363636363636366,0.71875,0.8125,32,11.636363636363637,1.2557077625570776,0.7924543913914922,0.7924543913914922,0.27903769238882525,0.44345133188625885,0.8125,0.71875,0.71875,0.90625,0.8571484374283717,0.6962122601251458,banknote,lin,org,275,2,0.9582931533269046
75.0,0,0,0,0,0.71914034|0.28085966,0.44363636363636366,0.3125,0.3125,16,5.818181818181818,0.6278538812785388,0.8566195097348459,0.8566195097348459,0.34320281073217895,0.5225994127703785,0.6875,0.6875,0.6875,1.0,0.8960382325345574,0.8960382325345574,banknote,lin,org,275,2,0.9582931533269046
76.0,1,1,1,0,0.08049680|0.91950320,0.44363636363636366,1.0,1.0,20,7.2727272727272725,0.7848173515981735,0.40392726790332856,0.40392726790332856,0.1094894310993384,0.19801351006878745,1.0,1.0,1.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,lin,org,275,2,0.9582931533269046
77.0,0,0,0,0,0.91114821|0.08885179,0.44363636363636366,0.0,0.0,32,11.636363636363637,1.2557077625570776,0.4326255723430628,0.4326255723430628,0.08079112665960414,0.1497830871817502,1.0,1.0,1.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,lin,org,275,2,0.9582931533269046
78.0,0,0,0,0,0.88912782|0.11087218,0.44363636363636366,0.0,0.2916666666666667,24,8.727272727272728,0.9417808219178082,0.5025411360278779,0.5025411360278779,0.010875562974789088,0.02151794544312342,0.7083333333333334,1.0,1.0,0.7083333333333334,4.1305960435927445e-11,0.8708644692353646,banknote,lin,org,275,2,0.9582931533269046
79.0,1,1,1,0,0.07951332|0.92048668,0.44363636363636366,0.90625,1.0,32,11.636363636363637,1.2557077625570776,0.4004620288984173,0.4004620288984173,0.11295467010424964,0.20368288715210756,1.0,0.90625,0.90625,0.90625,0.4488644887230295,4.1305960435927445e-11,banknote,lin,org,275,2,0.9582931533269046
80.0,1,1,1,0,0.16046133|0.83953867,0.44363636363636366,0.9375,1.0,32,11.636363636363637,1.2557077625570776,0.6354120535720515,0.6354120535720515,0.1219953545693846,0.21832452575113115,1.0,0.9375,0.9375,0.9375,0.3372900666170139,4.1305960435927445e-11,banknote,lin,org,275,2,0.9582931533269046
81.0,0,0,0,0,0.96920257|0.03079743,0.44363636363636366,0.0,0.0,32,11.636363636363637,1.2557077625570776,0.19837528562931017,0.19837528562931017,0.3150414133733568,0.4886308274827247,1.0,1.0,1.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,lin,org,275,2,0.9582931533269046
82.0,1,1,1,0,0.07984676|0.92015324,0.44363636363636366,1.0,1.0,19,6.909090909090909,0.7455764840182648,0.40163900259953517,0.40163900259953517,0.11177769640313179,0.20176087693072656,1.0,1.0,1.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,lin,org,275,2,0.9582931533269046
83.0,1,1,1,0,0.15167188|0.84832812,0.44363636363636366,1.0,1.0,30,10.909090909090908,1.1772260273972603,0.614008430152416,0.614008430152416,0.10059173114974906,0.18330728938282775,1.0,1.0,1.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,lin,org,275,2,0.9582931533269046
