GLCM_Pan,Mean_G,Mean_R,Mean_NIR,SD_Plan,name,is_train,target,prediction,score_0,score_1
0.81648195,0.06585383,0.032602057,0.43524545,0.16642873,62,0,0,0,0.99999964,3.1352644e-07
0.7351428,0.13374536,0.12148938,0.17373013,0.2629586,63,0,0,0,1.0,1.00750585e-13
0.7471578,0.05889018,0.037036877,0.27128047,0.22326085,64,0,0,0,0.99851507,0.0014849663
0.71061957,0.049636677,0.024488235,0.28870198,0.17938974,65,0,0,0,0.99997437,2.5578705e-05
0.61575323,0.046195947,0.0237776,0.18612796,0.17814958,66,0,0,0,0.9998118,0.00018815337
0.6882205,0.067379184,0.039027262,0.32199746,0.1295467,67,0,0,0,0.99995303,4.7014084e-05
0.6605404,0.041528106,0.02719944,0.13467734,0.09035965,68,0,0,0,0.77424914,0.22575082
0.78226364,0.051382825,0.02679619,0.24425183,0.13788122,69,0,0,0,0.9999018,9.825614e-05
0.7252362,0.039588533,0.018121382,0.17401165,0.16351284,70,0,0,0,0.99985814,0.00014182902
0.7807273,0.048496556,0.024610018,0.28349102,0.19088688,71,0,0,0,0.9999428,5.7229874e-05
0.63316774,0.062068492,0.035136923,0.38707453,0.24854994,72,0,0,0,0.99997926,2.0707199e-05
0.6235635,0.047230575,0.02682703,0.19029233,0.126672,73,0,0,0,0.9972479,0.0027521192
0.6011651,0.06708094,0.03673093,0.34644237,0.2885961,74,0,0,0,0.99999857,1.3788505e-06
0.72643,0.079277165,0.04769289,0.31244785,0.23503079,75,0,0,0,0.99999833,1.7213339e-06
0.6449042,0.11358588,0.09976622,0.27900252,0.18588512,76,0,0,0,0.9999999,9.4923664e-08
0.8027347,0.070817806,0.035171963,0.47518352,0.1545202,77,0,0,0,0.9999999,9.522577e-08
0.62173563,0.07077235,0.040412966,0.3191216,0.099638544,78,0,0,0,0.9999968,3.2059884e-06
0.76053923,0.05165179,0.029417697,0.22303502,0.14131302,79,0,0,0,0.99916315,0.00083689863
0.72860235,0.07830923,0.055265777,0.07849174,0.16155522,80,0,0,0,1.0,4.77227e-08
0.62939864,0.07390225,0.038096428,0.43076393,0.19534585,81,0,0,0,0.9999999,8.141474e-08
0.8451768,0.084477074,0.048264794,0.40679535,0.09243502,82,0,0,0,0.99999976,2.5199265e-07
0.7112691,0.055734508,0.04736147,0.04452405,0.06983077,83,0,0,0,0.9861385,0.013861471
0.6886016,0.067903824,0.043454397,0.24374868,0.14373958,84,0,0,0,0.99948126,0.00051872036
0.6821617,0.05657829,0.037060164,0.14800607,0.16987593,85,0,0,0,0.9957761,0.0042238547
0.8527394,0.05675875,0.030648263,0.35285163,0.08201403,86,0,0,0,0.9999044,9.5602714e-05
0.7684299,0.09569487,0.07693723,0.16099773,0.16314276,87,0,0,0,1.0,1.524172e-08
0.57655585,0.064650774,0.035138752,0.46629894,0.13604973,88,0,0,0,0.9999975,2.4653657e-06
0.6667344,0.05315587,0.02751802,0.37054014,0.19031389,89,0,0,0,0.9999788,2.124141e-05
0.70154226,0.106447004,0.093418926,0.20563607,0.2544328,90,0,0,0,1.0,3.7865053e-08
0.6488819,0.07121759,0.043367438,0.28086895,0.26329535,91,0,0,0,0.99998736,1.2596358e-05
0.8722506,0.04571473,0.02399349,0.25317153,0.11074888,92,0,0,0,0.9995184,0.00048157628
0.7166006,0.08667364,0.050061043,0.46676815,0.13268259,93,0,0,0,0.9999999,1.7055295e-07
0.64466673,0.034446135,0.023948513,0.11621621,0.13898942,94,0,1,0,0.5362379,0.4637621
0.78431374,0.07774739,0.04341726,0.5347787,0.14654788,95,0,0,0,0.9999993,7.54854e-07
0.711104,0.046653107,0.023588698,0.2248759,0.11357471,96,0,0,0,0.99978346,0.00021650233
0.7036323,0.06510263,0.03497226,0.3340002,0.29663104,97,0,0,0,0.9999988,1.2491581e-06
0.68717396,0.16551334,0.09761034,0.17829314,0.055241626,98,0,0,0,1.0,5.597765e-28
0.76468897,0.05001478,0.028122364,0.21688598,0.084790885,99,0,0,0,0.99839264,0.0016073136
0.71657926,0.051850297,0.030133538,0.1175545,0.13552989,100,0,0,0,0.9987752,0.0012247476
0.6277133,0.061467312,0.030140094,0.355433,0.17275116,101,0,0,0,0.9999994,6.3795864e-07
0.76111305,0.048509248,0.024282627,0.31884012,0.14263038,102,0,0,0,0.9999336,6.641544e-05
0.69582266,0.047952406,0.020836115,0.19062328,0.12905031,103,0,0,0,0.99999404,5.989638e-06
0.73695964,0.07525876,0.053839464,0.08093579,0.12708563,104,0,0,0,0.99999964,3.950888e-07
0.7180212,0.05332871,0.043171614,0.31738064,0.23284447,105,0,1,1,0.12974073,0.8702592
0.59744245,0.0634546,0.03176163,0.408967,0.1804472,106,0,0,0,0.9999995,5.003042e-07
0.6644068,0.08819451,0.058542453,0.30494347,0.23420428,107,0,0,0,0.9999988,1.1416205e-06
0.7150833,0.054342512,0.028752986,0.27315006,0.13163102,108,0,0,0,0.9999249,7.508471e-05
0.7625994,0.058580752,0.032134917,0.25726458,0.16033405,109,0,0,0,0.9999429,5.7157504e-05
0.6812972,0.07209554,0.04680945,0.2730476,0.15107222,110,0,0,0,0.99964964,0.00035040686
0.8050339,0.04073409,0.02439828,0.31439602,0.052079752,111,0,0,0,0.9854973,0.014502783
0.7080032,0.05818914,0.05130436,0.09421991,0.12743086,112,0,0,0,0.926055,0.07394502
0.71285456,0.033734005,0.013753203,0.0962429,0.104525395,113,0,0,0,0.9996283,0.00037170845
0.746895,0.06895521,0.042063944,0.34554464,0.14999162,114,0,0,0,0.9996983,0.00030178105
0.69535434,0.06378161,0.03880388,0.23745938,0.11729006,115,0,0,0,0.9996817,0.00031829742
0.7035118,0.07218444,0.04105273,0.37534824,0.11918015,116,0,0,0,0.99999166,8.295864e-06
0.7506389,0.060407277,0.034657907,0.4136489,0.117574506,117,0,0,0,0.99981815,0.00018189043
0.66535014,0.045382686,0.027863298,0.17228903,0.101138875,118,0,0,0,0.9657213,0.034278616
0.6701194,0.07570023,0.045059193,0.39821717,0.14640327,119,0,0,0,0.99998665,1.3302976e-05
0.6129633,0.07537572,0.03994932,0.47339264,0.14146592,120,0,0,0,0.9999999,1.1577714e-07
0.77470523,0.0343073,0.034353364,0.16559713,0.071809806,121,0,1,1,0.007849748,0.9921503
0.6637744,0.049179517,0.025981465,0.31209782,0.19405805,122,0,0,0,0.9998927,0.000107286214
0.7239083,0.08195181,0.07756605,0.28686997,0.15047406,123,0,0,0,0.89992803,0.100072
0.656703,0.06975172,0.03844185,0.3872697,0.3204538,124,0,0,0,0.9999994,6.525775e-07
0.60676455,0.05407266,0.02638544,0.31527853,0.19097899,125,0,0,0,0.9999962,3.7671132e-06
0.72156316,0.040915076,0.018015606,0.18594003,0.13176215,126,0,0,0,0.9999291,7.097289e-05
0.77062696,0.075342625,0.042076636,0.36665496,0.3122433,127,0,0,0,0.99999976,2.5337755e-07
0.70602596,0.07374331,0.04247329,0.44702297,0.22330639,128,0,0,0,0.9999951,4.915908e-06
0.65370435,0.052934926,0.027255055,0.29152066,0.2258999,129,0,0,0,0.99998295,1.7020087e-05
0.62993747,0.056421895,0.031360697,0.33979592,0.14913999,130,0,0,0,0.9998839,0.00011609688
0.6819113,0.073318414,0.043152038,0.4741248,0.15470386,131,0,0,0,0.9999857,1.4329686e-05
0.7108538,0.04420386,0.021400033,0.28860527,0.18304573,132,0,0,0,0.9999285,7.148074e-05
0.6955251,0.04555861,0.023294989,0.20102875,0.2250859,133,0,0,0,0.9998957,0.000104345585
0.84248936,0.05462213,0.024236364,0.28123552,0.100181736,134,0,0,0,0.9999988,1.1327363e-06
0.6739184,0.059007823,0.03257081,0.24559468,0.19627722,135,0,0,0,0.9999498,5.016233e-05
0.67980176,0.20135134,0.21193713,0.29093483,0.6668273,136,0,0,0,1.0,5.965702e-21
0.7629873,0.064265795,0.035246696,0.33640376,0.14917776,137,0,0,0,0.9999833,1.6667786e-05
0.70005554,0.20117179,0.1655017,0.25898984,0.22197828,138,0,0,0,1.0,2.7692993e-27
0.5782487,0.056882493,0.035616793,0.45570877,0.11821066,139,0,0,0,0.99958044,0.00041953626
0.69560903,0.035564218,0.014311313,0.0852939,0.07160817,140,0,0,0,0.9997582,0.00024184308
0.67584074,0.059801545,0.037388977,0.46456787,0.095577724,141,0,0,0,0.9995455,0.00045447468
0.75734323,0.04896297,0.023294304,0.23861004,0.17389406,142,0,0,0,0.9999839,1.614506e-05
0.77859783,0.0600398,0.027474698,0.2990824,0.07397671,143,0,0,0,0.9999994,5.8702716e-07
0.6554649,0.057969563,0.0307966,0.27580377,0.13949299,144,0,0,0,0.9999689,3.106326e-05
0.66111314,0.06282213,0.06193981,0.33694744,0.14573362,145,0,1,1,0.0013199276,0.99868006
0.6846408,0.046798542,0.02311854,0.26640436,0.16131517,146,0,0,0,0.99993145,6.857324e-05
0.691797,0.06116547,0.030787352,0.32991782,0.21685384,147,0,0,0,0.9999988,1.1956346e-06
0.64893436,0.054391142,0.029417697,0.28401545,0.14914227,148,0,0,0,0.9998981,0.00010192011
0.7637559,0.04512695,0.032054625,0.25841936,0.085705,149,0,0,0,0.5697079,0.4302921
0.74693096,0.04116719,0.021645699,0.22719249,0.25496724,150,0,0,0,0.9997564,0.00024355356
0.673961,0.0795882,0.056861196,0.33213794,0.18429972,151,0,0,0,0.9971495,0.002850435
0.729426,0.056155037,0.029084051,0.21765031,0.07594068,152,0,0,0,0.99995303,4.694406e-05
0.66581416,0.034093242,0.02245528,0.16447876,0.09226039,153,0,1,0,0.60939205,0.39060792
0.79210484,0.058471896,0.033562765,0.32103696,0.17581661,154,0,0,0,0.99982184,0.00017815897
0.73396343,0.06981835,0.04468768,0.33659467,0.2565152,155,0,0,0,0.99970907,0.00029092983
0.7224131,0.048561953,0.048463892,0.19016363,0.1483645,156,0,1,1,0.009352201,0.99064773
0.6320222,0.05206605,0.02741776,0.24743277,0.1520906,157,0,0,0,0.9999118,8.826175e-05
0.6865817,0.07223763,0.042639572,0.33176652,0.15692924,158,0,0,0,0.9999819,1.8074626e-05
0.7075567,0.046469368,0.045359127,0.22075415,0.12108989,159,0,1,1,0.002622678,0.9973774
0.6237318,0.063922584,0.04358082,0.31001884,0.18223412,160,0,0,0,0.96246976,0.037530277
0.7172501,0.10310033,0.07888323,0.20005515,0.17342925,161,0,0,0,1.0,1.5806306e-09
0.7228237,0.046847504,0.035009433,0.18276256,0.11092698,162,0,1,1,0.32346958,0.6765304
0.6375863,0.11163314,0.080276564,0.30758557,0.09355762,163,0,0,0,1.0,1.7749997e-09
0.7267211,0.05144607,0.02585553,0.28282404,0.15637931,164,0,0,0,0.9999678,3.22339e-05
0.7954232,0.047461558,0.024754498,0.18367347,0.08118351,165,0,0,0,0.99952114,0.00047881476
0.71989983,0.04219425,0.020095924,0.050539754,0.08066456,166,0,0,0,0.999668,0.00033204953
0.7449919,0.04814236,0.02236154,0.2410834,0.103006735,167,0,0,0,0.9999752,2.4774568e-05
0.6459559,0.07876659,0.043414492,0.49950358,0.09502884,168,0,0,0,0.9999999,1.3005075e-07
0.68441945,0.12772681,0.11492317,0.3341423,0.3058972,169,0,0,0,1.0,3.3266778e-09
0.6959472,0.07311286,0.049595002,0.30657503,0.19529498,170,0,0,0,0.99824995,0.0017500669
0.66984594,0.039001696,0.025887914,0.087038055,0.078121096,171,0,0,0,0.7310804,0.26891962
0.9755328,0.12056865,0.11490968,0.17937121,0.09546804,172,0,0,0,1.0,1.5221071e-11
0.597207,0.05306297,0.028446198,0.31516823,0.1630723,173,0,0,0,0.9999255,7.455489e-05
0.7177537,0.039146062,0.01657231,0.086376175,0.07475688,174,0,0,0,0.9998615,0.00013850546
0.6191269,0.06365224,0.036390234,0.28555226,0.14142357,175,0,0,0,0.99995875,4.1193773e-05
0.6607382,0.066167206,0.03921168,0.3603487,0.16104476,176,0,0,0,0.9998597,0.00014032536
0.5706781,0.045663167,0.021044293,0.19757308,0.16144012,177,0,0,0,0.99997914,2.0898882e-05
0.6746399,0.04030099,0.017112032,0.12645707,0.19896509,178,0,0,0,0.9999764,2.3593399e-05
0.6894832,0.19111674,0.2346625,0.41536346,0.14483282,179,0,0,0,1.0,1.4886166e-13
0.80886024,0.1152719,0.10168835,0.19428648,0.2454969,180,0,0,0,1.0,1.3884296e-10
0.7720375,0.06389832,0.033892483,0.38251016,0.1650425,181,0,0,0,0.9999951,4.9021533e-06
0.6254879,0.07262815,0.042911157,0.41315573,0.1932014,182,0,0,0,0.9999788,2.1161524e-05
0.7129867,0.033364452,0.01598837,0.14974183,0.07757909,183,0,0,0,0.99529946,0.004700473
0.7001332,0.049577292,0.026634108,0.23989156,0.34435356,184,0,0,0,0.9999957,4.2575166e-06
0.68496704,0.07250659,0.041580755,0.35897014,0.26249093,185,0,0,0,0.99999535,4.6282807e-06
0.7453043,0.049554348,0.023971055,0.2698144,0.13773555,186,0,0,0,0.9999732,2.6829415e-05
0.583717,0.055315085,0.028122364,0.27236626,0.15692367,187,0,0,0,0.9999877,1.22447855e-05
0.89473146,0.055661567,0.032137897,0.26071703,0.07038823,188,0,0,0,0.9995951,0.00040496362
0.66077465,0.4351707,0.39587724,0.4088372,0.104620345,189,0,0,0,1.0,0.0
0.73118824,0.047326818,0.0266921,0.23701048,0.137725,190,0,0,0,0.9982128,0.0017872287
0.9013316,0.058266576,0.03071303,0.37687075,0.14325254,191,0,0,0,0.9999827,1.7306176e-05
0.712221,0.07090665,0.06435359,0.06130236,0.12037146,192,0,0,0,0.9997631,0.00023693801
0.8170503,0.07379397,0.040751863,0.39646995,0.17570938,193,0,0,0,0.9999982,1.8091056e-06
0.68533146,0.053380072,0.045757074,0.23614828,0.16457461,194,0,1,1,0.036055587,0.96394444
0.723338,0.050375916,0.026234485,0.21631715,0.24478532,195,0,0,0,0.9999659,3.40901e-05
0.7662094,0.063767076,0.039956998,0.335787,0.2447775,196,0,0,0,0.99945,0.0005499851
0.65272504,0.09044259,0.047749955,0.561992,0.13065217,197,0,0,0,1.0,3.5137301e-10
0.8119592,0.06404123,0.035390623,0.3612061,0.16417512,198,0,0,0,0.9999821,1.787704e-05
0.62475705,0.059126355,0.029871063,0.54559296,0.13403957,199,0,0,0,0.99999976,2.9658793e-07
0.63275397,0.06370601,0.032986473,0.38919595,0.15703495,200,0,0,0,0.999998,1.9764225e-06
0.81728846,0.041744653,0.019378865,0.21213458,0.10491311,201,0,0,0,0.9998419,0.00015804058
0.7376172,0.064049244,0.035003822,0.30148923,0.16184191,202,0,0,0,0.9999851,1.4882484e-05
0.46376812,0.06051227,0.035246696,0.3809156,0.0,203,0,0,0,0.99999785,2.1422313e-06
0.7578133,0.04529074,0.02224306,0.22097045,0.1380198,204,0,0,0,0.9998721,0.0001279462
0.5244043,0.067121044,0.033951364,0.39584482,0.06304464,205,0,0,0,0.9999999,6.503924e-08
0.66523445,0.051003344,0.026956564,0.22510755,0.15686978,206,0,0,0,0.99986196,0.0001380599
0.7709306,0.045678634,0.026840523,0.31099007,0.109375216,207,0,0,0,0.99237496,0.0076250415
0.65081257,0.07709635,0.045582373,0.3667402,0.21560133,208,0,0,0,0.9999958,4.1548e-06
0.75648767,0.049655925,0.024236364,0.36714837,0.25463632,209,0,0,0,0.99999213,7.912818e-06
0.71253365,0.041364744,0.031837925,0.15057915,0.096186735,210,0,1,1,0.17492376,0.8250762
0.77056855,0.072061576,0.036741313,0.4324409,0.16620083,211,0,0,0,0.9999999,1.6166213e-07
0.69900614,0.06978671,0.03585511,0.4263852,0.18391211,212,0,0,0,0.99999976,2.6860852e-07
0.84393734,0.06877447,0.046157386,0.21748058,0.09971653,213,0,0,0,0.99950814,0.0004918475
0.6836083,0.045925,0.024278603,0.24807788,0.1596024,214,0,0,0,0.9995709,0.0004290941
0.7370408,0.06131184,0.041441046,0.18348679,0.13138027,215,0,0,0,0.9928237,0.007176311
0.6723659,0.053005226,0.026179364,0.08624379,0.12917544,216,0,0,0,0.9999932,6.84943e-06
0.67476743,0.068121225,0.03383707,0.357516,0.12082185,217,0,0,0,0.99999976,2.6196514e-07
0.6703338,0.07679679,0.046150852,0.36862838,0.18379967,218,0,0,0,0.9999894,1.059735e-05
0.6493513,0.06499565,0.037963297,0.34191027,0.25169265,219,0,0,0,0.9999585,4.149662e-05
0.7074072,0.033658326,0.013649664,0.12389139,0.09352915,220,0,0,0,0.99960726,0.00039274278
0.6959357,0.03387669,0.013321711,0.09781627,0.10523264,221,0,0,0,0.9997675,0.00023257706
0.63998634,0.06935904,0.03946948,0.39359736,0.19056368,222,0,0,0,0.9999893,1.0680658e-05
0.63192785,0.060149293,0.06193056,0.2721393,0.09705155,223,0,1,1,0.0047935676,0.9952064
0.69782335,0.06853199,0.03749823,0.3976048,0.18495594,224,0,0,0,0.9999964,3.563936e-06
0.81864166,0.05358269,0.02682703,0.3171539,0.17810044,225,0,0,0,0.9999881,1.1933669e-05
0.7314952,0.060787067,0.043085694,0.22654316,0.19839393,226,0,0,0,0.958333,0.04166701
0.70405734,0.07027546,0.04313417,0.36860657,0.15583898,227,0,0,0,0.99970645,0.00029358326
0.7462531,0.042389695,0.019946149,0.1607891,0.13861634,228,0,0,0,0.9998735,0.00012649002
0.685763,0.0666544,0.0349523,0.40654865,0.09668093,229,0,0,0,0.9999974,2.5833554e-06
0.64053535,0.083452076,0.05885414,0.42120793,0.1142704,230,0,0,0,0.9991172,0.00088274456
0.7380393,0.05047183,0.024560198,0.081017025,0.1067051,231,0,0,0,0.99997866,2.127908e-05
0.6865442,0.05727394,0.032363944,0.2949612,0.143517,232,0,0,0,0.9997775,0.00022248337
0.7869281,0.07475641,0.042802807,0.48792058,0.21088353,233,0,0,0,0.99999654,3.4901104e-06
0.65280837,0.06419822,0.044851452,0.23455423,0.14028059,234,0,0,0,0.9753328,0.024667177
0.7275505,0.063053116,0.03672913,0.24619967,0.17492627,235,0,0,0,0.99986875,0.00013121097
0.77535117,0.05221121,0.026530184,0.28086045,0.11182996,236,0,0,0,0.9999486,5.1392002e-05
0.7420505,0.053149592,0.025207864,0.14660783,0.0901588,237,0,0,0,0.9999901,9.9344215e-06
0.7672272,0.05369374,0.028471107,0.3402096,0.16266003,238,0,0,0,0.9999411,5.8840036e-05
0.7251492,0.05349385,0.026166908,0.31640714,0.24438967,239,0,0,0,0.9999964,3.575937e-06
0.74270463,0.04175535,0.028458191,0.24297358,0.14463134,240,0,1,0,0.71958673,0.28041324
0.60379636,0.046364374,0.023264864,0.24655268,0.10219297,241,0,0,0,0.9998318,0.00016822698
0.69794977,0.073010534,0.058411706,0.0652523,0.054768294,242,0,0,0,0.99999046,9.5750775e-06
0.71762574,0.07599556,0.046823736,0.47006342,0.15265377,243,0,0,0,0.99992,7.996842e-05
0.66274387,0.056911606,0.030579688,0.52390254,0.13780029,244,0,0,0,0.9999956,4.4208546e-06
0.61481833,0.05111944,0.02644248,0.22053227,0.15269803,245,0,0,0,0.99992716,7.287942e-05
0.7361611,0.055349056,0.026788933,0.1945362,0.19959456,246,0,0,0,0.99999714,2.8320426e-06
0.71228313,0.06396008,0.03381802,0.44776613,0.17539315,247,0,0,0,0.999997,2.977015e-06
0.63204455,0.0480628,0.023798237,0.1850751,0.23412833,248,0,0,0,0.9999753,2.4648301e-05
0.7359823,0.037195932,0.017473027,0.103075236,0.06478039,249,0,0,0,0.9986143,0.0013857214
0.72044855,0.028980682,0.0107917,0.08395686,0.056572236,250,0,0,0,0.9987429,0.0012571592
0.6964228,0.045772027,0.021084832,0.26709163,0.32195532,251,0,0,0,0.99999774,2.2111835e-06
0.78593516,0.08026639,0.04508313,0.49543574,0.119619496,252,0,0,0,0.9999989,1.0659875e-06
0.6777813,0.046374876,0.023250146,0.20253122,0.17813727,253,0,0,0,0.99989104,0.000108899185
0.73312765,0.06045,0.03357673,0.28489667,0.2152657,254,0,0,0,0.9999696,3.0382298e-05
0.61803126,0.058202412,0.030204149,0.3419825,0.15570976,255,0,0,0,0.9999907,9.256796e-06
0.7459592,0.04539823,0.024971217,0.21810429,0.1276203,256,0,0,0,0.9983429,0.0016570874
0.6955393,0.051745303,0.02785741,0.290523,0.12008824,257,0,0,0,0.9997621,0.00023791392
0.5342102,0.054160155,0.026179364,0.2743519,0.11231226,258,0,0,0,0.9999938,6.1984733e-06
0.5203359,0.07767874,0.047316846,0.3543198,0.098588474,259,0,0,0,0.99999905,1.0034926e-06
0.7174629,0.08836919,0.048666347,0.44398016,0.13111737,260,0,0,0,1.0,8.875609e-09
0.70217776,0.046311878,0.027474698,0.288763,0.16300091,261,0,0,0,0.9943545,0.005645583
0.73092544,0.082424566,0.07662696,0.20319912,0.07189728,262,0,0,0,0.9979177,0.002082293
0.6220663,0.07066604,0.04123761,0.43847215,0.12772097,263,0,0,0,0.9999802,1.9835072e-05
0.7268842,0.04622001,0.02478439,0.1908333,0.112820804,264,0,0,0,0.9990578,0.000942141
0.7677584,0.060549527,0.034995984,0.29756063,0.1841562,265,0,0,0,0.99986243,0.00013750377
0.6350283,0.040049516,0.018867,0.14128071,0.14091688,266,0,0,0,0.9997142,0.0002857682
0.64418125,0.08250926,0.06481516,0.24049896,0.10298152,267,0,0,0,0.99945945,0.0005406005
0.58858657,0.0683658,0.0383814,0.32280198,0.12248953,268,0,0,0,0.99999654,3.501112e-06
