variance,skewness,curtosis,entropy,name,is_train,target,prediction,score_0,score_1
0.4303562,0.4534836,0.52202433,0.8690797,75,0,0,1,0.4665538883169038,0.5334461116830962
0.35557932,0.39006084,0.7581206,0.70195514,76,0,1,0,0.5842954578286135,0.41570454217138647
0.50930095,0.6723002,0.13892865,0.8421627,77,0,0,1,0.4162934892544836,0.5837065107455164
0.48484913,0.469641,0.39477628,0.7647957,78,0,0,1,0.4263887314227691,0.5736112685772309
0.55562663,0.5506847,0.29734102,0.7707992,79,0,1,0,0.5878278838978792,0.41217211610212084
0.5033986,0.5038351,0.41323474,0.8549571,80,0,1,0,0.5596445452156146,0.4403554547843854
0.6756838,0.5241791,0.036014806,0.8915057,81,0,0,1,0.3803437086277821,0.6196562913722179
0.42841032,0.3670009,0.69348896,0.9673422,82,0,1,0,0.5860440750074016,0.4139559249925983
0.50013113,0.2699328,0.67407596,0.8843584,83,0,1,0,0.5626118006233289,0.43738819937667106
0.5259277,0.7273304,0.0,0.40681714,84,0,0,1,0.3694358882659463,0.6305641117340537
0.3795386,0.7327246,0.36205322,0.68634105,85,0,1,0,0.6010686417961759,0.398931358203824
0.5855357,0.23773482,0.50812393,0.72546446,86,0,0,1,0.44911568393558055,0.5508843160644195
0.5000083,0.35059687,0.59729874,0.90443784,87,0,1,0,0.5777609901653062,0.4222390098346938
0.19995004,0.97126675,0.33204883,0.15926555,88,0,1,0,0.5949463862846661,0.4050536137153339
0.56593424,0.69182193,0.076190144,0.3846996,89,0,1,0,0.5367634141572413,0.4632365858427588
0.5327922,0.6505749,0.114176035,0.59696275,90,0,0,1,0.41869312340947185,0.5813068765905282
0.35398236,0.7682446,0.36591402,0.68561697,91,0,1,0,0.6089301322020606,0.3910698677979394
0.56021696,0.6340143,0.0903238,0.74991506,92,0,0,1,0.4003460522055604,0.5996539477944396
0.6169493,0.37661877,0.3249177,0.7945311,93,0,0,1,0.46393634286962127,0.5360636571303787
0.613751,0.48976797,0.17064291,0.86137545,94,0,0,1,0.39422786720707437,0.6057721327929256
0.5666205,0.60583484,0.108684465,0.77609944,95,0,0,1,0.3932270994992424,0.6067729005007576
0.50342685,0.6799277,0.19039707,0.5215105,96,0,1,0,0.538747063869659,0.461252936130341
0.48790982,0.25792825,0.7044578,0.78565323,97,0,1,0,0.5721282675567789,0.42787173244322113
0.62394947,0.6565286,0.015781358,0.5665073,98,0,1,1,0.4941147564661824,0.5058852435338176
0.51603806,0.7584074,0.0,0.43133584,99,0,0,1,0.3982606369721188,0.6017393630278812
0.5301371,0.72147286,0.0,0.42094517,100,0,0,1,0.3677923006076117,0.6322076993923883
0.6293932,0.41915587,0.24861363,1.0,101,0,0,1,0.42138326873111787,0.5786167312688821
0.5969081,0.64436024,0.0,0.6711618,102,0,0,1,0.3667483378440445,0.6332516621559555
0.46792874,0.6666804,0.21087456,0.8705293,103,0,0,1,0.4220267685195085,0.5779732314804915
0.5477638,0.73903644,0.0,0.69556063,104,0,0,1,0.4139850374489574,0.5860149625510426
0.67267543,0.2965523,0.31858203,0.796714,105,0,0,1,0.4448149333023683,0.5551850666976317
0.36691287,0.5435387,0.5224598,0.87529266,106,0,0,1,0.47368848084746507,0.5263115191525349
0.47578645,0.7543208,0.0999278,0.6639493,107,0,0,1,0.43557477482725293,0.5644252251727471
0.47873452,0.35081172,0.62935114,0.73180175,108,0,1,0,0.5974969860076131,0.4025030139923868
0.4932831,0.5735498,0.36291358,0.97129387,109,0,1,0,0.564621802223628,0.43537819777637193
0.37600625,0.7753227,0.3105925,0.58950603,110,0,1,0,0.5932200547101696,0.4067799452898304
0.53116804,0.6715671,0.18314363,0.67883295,111,0,1,0,0.5641307296163623,0.43586927038363765
0.59304476,0.64572275,0.023625258,0.7916608,112,0,0,1,0.3863357417619896,0.6136642582380104
0.53853923,0.71209055,0.0,0.36503488,113,0,0,1,0.37699821787265775,0.6230017821273423
0.55933845,0.36930647,0.44314498,0.70653117,114,0,0,0,0.518120309681506,0.481879690318494
0.4743044,0.7027663,0.1369013,0.60089666,115,0,0,1,0.40679286951997884,0.5932071304800212
0.4426122,0.7060488,0.20866135,0.74015945,116,0,0,1,0.44107930356653546,0.5589206964334645
0.4716005,0.5251401,0.364338,0.88294756,117,0,0,1,0.43104254602927894,0.5689574539707211
0.4030719,0.74674886,0.29219198,0.46518788,118,0,1,0,0.5901345380290913,0.4098654619709087
0.564234,0.5519656,0.26277602,0.911288,119,0,1,0,0.5378348917804926,0.4621651082195074
0.6088614,0.2582601,0.44635844,0.7490621,120,0,0,1,0.4374071203623605,0.5625928796376395
0.55410796,0.5182627,0.2840402,0.74725705,121,0,0,0,0.5033374531612014,0.4966625468387987
0.39196974,0.75162953,0.20468862,0.4335012,122,0,0,1,0.4236512009276576,0.5763487990723424
0.46458882,0.34533742,0.5890246,0.5463186,123,0,0,0,0.5020692334714506,0.4979307665285494
0.4496126,0.5780209,0.42635798,0.9049328,124,0,1,0,0.5786758363185027,0.4213241636814973
0.55415773,0.5183831,0.28384107,0.7473152,125,0,0,0,0.5033380117159192,0.49666198828408087
0.3799216,0.54957664,0.49438152,0.8662843,126,0,0,1,0.470385330519437,0.529614669480563
0.5257475,0.7527108,0.0,0.52692634,127,0,0,1,0.4019497366630238,0.5980502633369762
0.5444097,0.6551969,0.097121775,0.73731583,128,0,0,1,0.4124915700286371,0.5875084299713629
0.46322486,0.5955044,0.38313425,0.9212896,129,0,1,0,0.5695308964249002,0.4304691035750999
0.55783504,0.6722733,0.0,0.41703817,130,0,0,1,0.34827289696118613,0.6517271030388139
0.68660724,0.44497615,0.12253205,0.98572534,131,0,0,1,0.3989524770687145,0.6010475229312855
0.35952482,0.5226181,0.558164,0.8576703,132,0,0,1,0.47952319785335185,0.5204768021466482
0.48415214,0.24644744,0.73244137,0.62974155,133,0,1,0,0.605308320429635,0.39469167957036505
0.49840915,0.52867615,0.38921556,0.79450977,134,0,1,0,0.558273456424119,0.4417265435758811
0.52157444,0.6690012,0.09522836,0.6506107,135,0,0,1,0.38715768050778543,0.6128423194922146
0.64864093,0.4785716,0.12740889,0.8367662,136,0,0,1,0.38995733800621313,0.6100426619937869
0.47872475,0.35462266,0.6239315,0.7369092,137,0,1,0,0.5947563880278524,0.4052436119721477
0.5540379,0.27992845,0.57943285,0.8684594,138,0,1,0,0.5562268980975373,0.4437731019024626
0.5056451,0.36676553,0.5724037,0.7511127,139,0,1,0,0.5951432518152492,0.4048567481847508
0.4006187,0.83020324,0.17329171,0.62705487,140,0,0,0,0.5173312685482643,0.48266873145173567
0.46088174,0.7285697,0.2089874,0.43273342,141,0,1,0,0.5630430244909214,0.43695697550907864
0.5795551,0.67902917,0.0,0.7576153,142,0,0,1,0.37750097065675936,0.6224990293432406
0.3001747,0.4487164,0.789767,0.69319934,143,0,1,0,0.6080153242633181,0.39198467573668194
0.62162906,0.3141822,0.37254274,0.8841211,144,0,0,1,0.4322145473310629,0.5677854526689371
0.4902482,0.54182875,0.38811156,0.83462626,145,0,1,0,0.5559309894108481,0.44406901058915194
0.41608498,0.7492603,0.2106825,0.66757584,146,0,0,1,0.4655675670925097,0.5344324329074903
0.5514941,0.6774645,0.12392465,0.5232321,147,0,1,0,0.5410616313292702,0.45893836867072973
0.540466,0.7120909,0.0,0.3812366,148,0,0,1,0.37999436401777464,0.6200056359822254
0.43440926,0.8122872,0.076197386,0.39061484,149,0,0,1,0.4269665637525675,0.5730334362474325
0.5724603,0.5923514,0.18834294,0.7469001,150,0,1,0,0.5229003851201854,0.4770996148798146
0.6796551,0.4645475,0.10364114,0.92187953,151,0,0,1,0.39224241581463326,0.6077575841853667
0.52817035,0.61574084,0.26264438,0.7502179,152,0,1,0,0.5818924646001213,0.4181075353998786
0.4645782,0.31747934,0.6666099,0.8601781,153,0,1,0,0.55084651214788,0.44915348785211995
0.680925,0.42229617,0.16234255,0.853201,154,0,0,1,0.4245105795202885,0.5754894204797115
0.65634584,0.29756212,0.34234303,0.7240521,155,0,0,1,0.4540448625796696,0.5459551374203304
0.508673,0.27769315,0.65506935,0.7536361,156,0,1,0,0.5796257012643715,0.4203742987356284
0.67272073,0.4666955,0.11202201,0.9621736,157,0,0,1,0.3889807740750324,0.6110192259249676
0.3232622,0.80897063,0.3194297,0.33071345,158,0,1,0,0.5655537544256855,0.4344462455743145
0.5065235,0.64576346,0.17199625,0.85818356,159,0,0,1,0.4152017566130052,0.5847982433869948
0.42833334,0.7278625,0.27030686,0.49703288,160,0,1,0,0.5780484298045308,0.42195157019546925
0.48217374,0.7787158,0.06578661,0.73292786,161,0,0,1,0.43098540534231844,0.5690145946576816
0.5715814,0.41260764,0.37755042,0.7062001,162,0,0,0,0.5166354768239285,0.4833645231760714
0.61706597,0.609083,0.10337605,0.81142545,163,0,1,0,0.5135272583314107,0.48647274166858934
0.6737882,0.2633577,0.34615156,0.91339165,164,0,0,1,0.4211827529077581,0.5788172470922419
0.5340811,0.4573575,0.3449102,0.94022065,165,0,0,1,0.42355631609291977,0.5764436839070802
0.5985822,0.6578145,0.068954155,0.64245677,166,0,1,0,0.5160857102587728,0.4839142897412272
0.46208376,0.61165327,0.37657952,0.8895347,167,0,1,0,0.5884690906228819,0.4115309093771181
0.3736071,0.74504584,0.24440782,0.45466155,168,0,0,1,0.43105278980747896,0.568947210192521
0.5459736,0.738595,0.0,0.7127272,169,0,0,1,0.4069701092299681,0.5930298907700319
0.40180823,0.7451744,0.27880332,0.4189878,170,0,1,0,0.5662131983422879,0.4337868016577121
0.5110058,0.3841006,0.5416562,0.8227001,171,0,1,0,0.5806727536748406,0.41932724632515944
0.3776526,0.5460645,0.50234395,0.84134954,172,0,0,1,0.47451160018682736,0.5254883998131726
0.6700834,0.557229,0.0,0.76089853,173,0,0,1,0.37952253557801396,0.620477464421986
0.5346519,0.6593862,0.18897092,0.6869466,174,0,1,0,0.5594909578420866,0.4405090421579135
0.5628141,0.72262824,0.028109087,0.21433125,175,0,1,0,0.5213391684701967,0.4786608315298033
0.3591024,0.75841355,0.3653273,0.69974494,176,0,1,0,0.601356078046215,0.39864392195378495
0.42658472,0.7005203,0.25003597,0.69407994,177,0,0,1,0.46646740774734674,0.5335325922526533
0.39255926,0.8848106,0.08548127,0.25236797,178,0,0,1,0.4867572755181263,0.5132427244818737
0.43625954,0.6578153,0.37232578,0.7636245,179,0,1,0,0.6142135975551741,0.3857864024448259
0.6812543,0.4700658,0.095808364,0.9534328,180,0,0,1,0.3897979359130216,0.6102020640869784
0.5002686,0.7786775,0.0,0.35878626,181,0,0,1,0.40361863871779735,0.5963813612822026
0.5390295,0.28006065,0.5199728,0.63419914,182,0,0,1,0.4403271734922447,0.5596728265077553
0.54663074,0.7037718,0.0,0.3525724,183,0,0,1,0.3830165073342321,0.6169834926657679
0.4297203,0.7219854,0.21851407,0.7407838,184,0,0,1,0.4550036857354224,0.5449963142645776
0.495051,0.5181946,0.403197,0.83944243,185,0,1,0,0.5496099536925566,0.4503900463074434
0.3750328,0.54802054,0.50913537,0.89769465,186,0,0,1,0.4772539574182173,0.5227460425817827
0.44465023,0.44467056,0.57127,0.7820623,187,0,1,0,0.5808057138751002,0.4191942861248999
0.46406487,0.4140069,0.59146464,0.84083706,188,0,1,0,0.6009498904676769,0.39905010953232306
0.4457643,0.4291445,0.5828771,0.788946,189,0,1,0,0.5741095314329792,0.4258904685670208
0.6910714,0.31192136,0.26720968,0.9237662,190,0,0,1,0.4181635394819765,0.5818364605180235
0.50107497,0.7026481,0.19453077,0.5862777,191,0,1,0,0.5751641299658792,0.42483587003412077
0.5733065,0.6943277,0.0,0.75502855,192,0,0,1,0.3898457221603976,0.6101542778396024
0.20302829,0.9804675,0.3467196,0.44144225,193,0,1,0,0.6144293114766133,0.3855706885233868
0.49814236,0.5968865,0.2458025,0.8356819,194,0,0,1,0.43241328792997924,0.5675867120700208
0.5921711,0.21321951,0.5350704,0.78085065,195,0,0,1,0.4608653102660518,0.5391346897339482
0.48299894,0.6447472,0.29241264,0.6911817,196,0,1,0,0.5791793428566545,0.4208206571433455
0.54123634,0.36243674,0.51813555,0.79099464,197,0,1,0,0.5797173022544015,0.4202826977455984
0.43493462,0.60163844,0.42814186,0.86413604,198,0,1,0,0.5926032488321571,0.40739675116784296
0.33239856,0.7685647,0.3987796,0.6588924,199,0,1,0,0.6141709450519375,0.38582905494806247
0.64541626,0.29638672,0.36333436,0.89308846,200,0,0,1,0.44241358425186206,0.5575864157481379
0.2505344,0.9328195,0.20979975,0.08883965,201,0,0,1,0.4481374660327664,0.5518625339672336
0.34802303,0.8033622,0.3026512,0.29821524,202,0,1,0,0.5919012499249483,0.40809875007505164
0.50715685,0.22888395,0.70198303,0.76601064,203,0,1,0,0.564689313493254,0.4353106865067459
0.4861352,0.7013407,0.19788794,0.47078928,204,0,1,0,0.5531501918984917,0.4468498081015083
0.60015875,0.5765112,0.1786351,0.85018617,205,0,1,0,0.5358863344136013,0.46411366558639866
0.5407739,0.6883351,0.13209294,0.53756016,206,0,1,0,0.5467237286156573,0.4532762713843427
0.5657736,0.65346396,0.059315823,0.82651335,207,0,0,1,0.389401436389029,0.610598563610971
0.405473,0.3262336,0.7758013,0.8823456,208,0,1,0,0.6026086545878195,0.39739134541218046
0.40849948,0.62718076,0.42448884,0.77249855,209,0,1,0,0.5769876945207093,0.42301230547929075
0.2612533,0.9070891,0.31532252,0.3751199,210,0,1,0,0.5792269045805825,0.42077309541941754
0.6709418,0.32897046,0.28447643,0.82546645,211,0,0,1,0.4389268412572064,0.5610731587427936
0.34233567,0.81128645,0.30359507,0.28106126,212,0,1,0,0.5956054863026106,0.4043945136973894
0.48843825,0.7120331,0.19780783,0.58961904,213,0,1,0,0.5660355125617105,0.4339644874382896
0.6071116,0.6686335,0.025995007,0.4245866,214,0,1,0,0.5068460852722639,0.49315391472773606
0.5311241,0.6543495,0.11683783,0.8505606,215,0,0,1,0.39957564333976614,0.6004243566602339
0.4715249,0.33572057,0.6562987,0.88072336,216,0,1,0,0.5821407825790461,0.4178592174209539
0.5153693,0.36199117,0.5634981,0.78350586,217,0,1,0,0.5921530323740203,0.4078469676259798
0.6441463,0.4171172,0.21938147,1.0,218,0,0,1,0.40489315405943926,0.5951068459405607
0.4824277,0.5664916,0.3990638,0.82323986,219,0,1,0,0.6013749959704873,0.3986250040295127
0.5296803,0.5784277,0.21897712,0.77182215,220,0,0,1,0.43839485196104566,0.5616051480389543
0.5595184,0.36897087,0.44315636,0.70633894,221,0,0,0,0.5179902550225257,0.48200974497747434
0.45070422,0.6328324,0.3739135,0.79191804,222,0,1,0,0.6044061757882502,0.3955938242117498
0.5592096,0.3688564,0.44369876,0.7057856,223,0,0,0,0.5179894835937756,0.4820105164062244
0.5015295,0.5882173,0.25236562,0.7623056,224,0,0,1,0.4439046224715666,0.5560953775284334
0.6139155,0.5164181,0.13279963,0.8404037,225,0,0,1,0.38176727794295295,0.618232722057047
0.43655717,0.6641253,0.34503135,0.7850503,226,0,1,0,0.5784250000713288,0.4215749999286712
0.61574906,0.575449,0.14848454,0.83809584,227,0,1,0,0.5226014909408085,0.4773985090591915
0.46238345,0.6339807,0.2685285,0.7844666,228,0,0,1,0.45548017987570255,0.5445198201242974
0.60515225,0.31245732,0.4063138,0.7653359,229,0,0,1,0.45807905727986586,0.5419209427201341
0.54628223,0.73615897,0.0011352198,0.6838179,230,0,0,1,0.4082183338452534,0.5917816661547466
0.7139643,0.38917992,0.13692477,0.8987887,231,0,0,1,0.3984400621357632,0.6015599378642368
0.46266535,0.6968712,0.18729597,0.78953636,232,0,0,1,0.43272896685656104,0.567271033143439
0.35066453,0.13318834,1.0,0.5315008,233,0,1,0,0.5291871465539166,0.47081285344608337
0.66466147,0.42954907,0.1774578,0.9744681,234,0,0,1,0.41026188127045315,0.5897381187295468
0.62839043,0.48945007,0.14966315,0.87915564,235,0,0,1,0.39269061195278154,0.6073093880472185
0.4703631,0.6654227,0.21125631,0.74513984,236,0,0,1,0.43966855453564035,0.5603314454643596
0.5003333,0.562269,0.37081704,0.83481944,237,0,1,0,0.589251752843917,0.4107482471560831
0.5991027,0.4856382,0.19785096,0.87756693,238,0,0,1,0.3946318544160822,0.6053681455839178
0.52271557,0.73161167,0.0,0.36262584,239,0,0,1,0.3737146646267535,0.6262853353732465
0.522873,0.611487,0.2769363,0.7430275,240,0,1,0,0.5858933520098839,0.41410664799011604
0.4552957,0.4206372,0.5774327,0.804371,241,0,1,0,0.5714092645837714,0.42859073541622855
0.47205278,0.74909216,0.101709016,0.6338121,242,0,0,1,0.422809668066339,0.577190331933661
0.57200295,0.69767994,0.0,0.69555074,243,0,0,1,0.3987817760879421,0.6012182239120579
0.5435031,0.5931202,0.19762051,0.79157275,244,0,0,1,0.4617902107159888,0.5382097892840112
0.47722766,0.7917693,0.06393234,0.67377555,245,0,0,1,0.44576656142119464,0.5542334385788054
0.52212477,0.7312474,0.0,0.33942473,246,0,0,1,0.37399337473666994,0.6260066252633301
0.45433098,0.5631984,0.3563446,0.87079775,247,0,0,1,0.44558145845752695,0.554418541542473
0.47233203,0.27858216,0.71047926,0.708869,248,0,1,0,0.589385845171112,0.4106141548288879
0.5159647,0.63012314,0.26967204,0.71871424,249,0,1,0,0.5929865016452853,0.40701349835471473
0.6168429,0.58404106,0.13477542,0.80900216,250,0,1,0,0.5208079370924514,0.47919206290754857
0.24710967,0.8837685,0.36287338,0.16719934,251,0,1,0,0.603511938611517,0.396488061388483
0.55812865,0.71815795,0.0,0.71548146,252,0,0,1,0.39962469333692174,0.6003753066630783
0.71676224,0.37983158,0.1437671,0.90660745,253,0,0,1,0.3990683836544914,0.6009316163455086
0.5454524,0.650938,0.09839175,0.8495049,254,0,0,1,0.3978637716222335,0.6021362283777665
0.6654973,0.2953491,0.33142248,0.7754528,255,0,0,1,0.4487965595885135,0.5512034404114865
0.34041542,0.3342017,0.84416467,0.6584352,256,0,1,0,0.5946797232811541,0.40532027671884585
0.42158124,0.7321979,0.2781443,0.67757446,257,0,1,0,0.5634894706947561,0.4365105293052439
0.55293125,0.663054,0.07506532,0.8123377,258,0,0,1,0.40292328672129163,0.5970767132787084
0.41163668,0.7363253,0.20087315,0.49240315,259,0,0,1,0.43201011920117305,0.567989880798827
0.23926805,0.8900141,0.28832874,0.27945814,260,0,0,1,0.45506019642123086,0.5449398035787691
0.47890764,0.70429814,0.12955834,0.6031035,261,0,0,1,0.4083616491244648,0.5916383508755352
0.519179,0.36821437,0.5500318,0.764048,262,0,1,0,0.5922304948980796,0.40776950510192045
0.4631606,0.7079234,0.23182015,0.5732517,263,0,1,0,0.5548398851748477,0.4451601148251522
0.5062044,0.65414107,0.13859628,0.60102755,264,0,0,1,0.40014798344878766,0.5998520165512123
0.47208738,0.64772445,0.22758947,0.7896066,265,0,0,1,0.434556952403265,0.565443047596735
0.37045977,0.09984699,1.0,0.5502601,266,0,1,0,0.5151456158694632,0.4848543841305368
0.42083782,0.82801926,0.0703565,0.42340556,267,0,0,1,0.40866731549020097,0.591332684509799
0.61485046,0.64335793,0.05276997,0.6666925,268,0,1,1,0.499733441654028,0.500266558345972
0.5400245,0.6495027,0.19485217,0.72361594,269,0,1,0,0.5609276625431616,0.4390723374568384
0.61856246,0.61620706,0.022415813,0.8029911,270,0,0,1,0.3924534602453956,0.6075465397546044
0.4267264,0.8131483,0.08589965,0.4357386,271,0,0,1,0.42112952968457995,0.57887047031542
0.6075094,0.5091471,0.16097973,0.8438846,272,0,0,1,0.3995125377012513,0.6004874622987487
0.49097165,0.7682492,0.065508254,0.7341252,273,0,0,1,0.4331494280043966,0.5668505719956034
0.59977615,0.63308644,0.0,0.6923908,274,0,0,1,0.3518958192491025,0.6481041807508975
