variance,skewness,curtosis,entropy,name,is_train,target,prediction,score_0,score_1
0.7104407,0.4432439,0.16279438,0.9706136,67,0,0,1,0.00011433,0.9998857
0.57292616,0.5550532,0.15411085,0.8628905,68,0,0,1,0.00033138064,0.9996686
0.7407142,0.79624575,0.0,0.48598772,69,0,0,0,0.99910384,0.0008961021
0.43522415,0.44192937,0.15954453,0.8585342,70,0,0,1,7.0948136e-11,1.0
0.6902775,0.7988763,0.0,0.4821126,71,0,0,0,0.9863318,0.013668215
0.42211238,0.40367785,0.59007925,0.76117283,72,0,1,0,0.99970645,0.00029353623
0.58253896,0.24417225,0.3833518,0.9202621,73,0,0,1,1.1558264e-05,0.99998844
0.62533087,0.6368173,0.24322063,0.7413226,74,0,1,0,0.9999993,6.564856e-07
0.3835118,0.3910566,0.45747843,0.9678299,75,0,0,1,2.544241e-06,0.9999975
0.32444814,0.3878049,0.7622666,0.6051528,76,0,1,0,0.9999863,1.3675929e-05
0.539119,0.668177,0.12732154,0.93708616,77,0,0,1,0.0022260074,0.99777395
0.5034874,0.45400807,0.37082848,0.8614387,78,0,0,0,0.88025284,0.11974715
0.5182406,0.5511033,0.3042275,0.68044084,79,0,1,0,0.99992085,7.915503e-05
0.51110125,0.5376289,0.44804022,0.7569364,80,0,1,0,1.0,4.267125e-09
0.7716656,0.56116736,0.06520546,0.9809014,81,0,0,1,0.0008675282,0.99913245
0.39210567,0.3674417,0.7000078,0.87046844,82,0,1,0,0.99289435,0.007105674
0.5036014,0.2996131,0.7084688,0.790826,83,0,1,0,0.99999845,1.5246916e-06
0.7149406,0.8380573,0.0,0.4933636,84,0,0,0,0.99981135,0.00018869487
0.31986168,0.7134737,0.354,0.59159917,85,0,1,0,0.9999888,1.1216234e-05
0.56737334,0.19686395,0.46191165,0.82028645,86,0,0,1,0.0014653988,0.99853456
0.47769797,0.36039582,0.6159065,0.80946785,87,0,1,0,0.9999589,4.11034e-05
0.15089098,0.96279365,0.32750627,0.0650957,88,0,1,0,0.9999994,5.5228094e-07
0.60853195,0.7486247,0.13684122,0.2873169,89,0,1,0,0.9999988,1.1809278e-06
0.56262106,0.6428558,0.10197338,0.69137925,90,0,0,1,0.0046657184,0.9953343
0.2833503,0.74367046,0.35115466,0.5908784,91,0,1,0,0.99996734,3.262831e-05
0.61189663,0.65292144,0.09517438,0.8452193,92,0,0,1,0.012980377,0.98701966
0.5748804,0.31703368,0.26285776,0.8920607,93,0,0,1,6.624477e-08,0.9999999
0.68036187,0.5117674,0.18337509,0.95306313,94,0,0,1,0.069778904,0.9302211
0.6378505,0.6306237,0.1188967,0.8719689,95,0,0,1,0.1234653,0.8765347
0.5433587,0.7350754,0.24832225,0.4244536,96,0,1,0,1.0,2.7082294e-09
0.47521004,0.2752985,0.72542965,0.69036645,97,0,1,0,0.99999726,2.713715e-06
0.7328163,0.7633377,0.12242903,0.4659662,98,0,1,0,1.0,5.732338e-09
0.6002502,0.79763776,0.0,0.52507603,99,0,0,1,0.16093783,0.83906215
0.7049095,0.8241975,0.0,0.5088548,100,0,0,0,0.9988263,0.0011736981
0.6585689,0.4096394,0.23599556,1.0,101,0,0,1,0.00033852409,0.99966145
0.735659,0.7209821,0.020864904,0.76327515,102,0,0,0,0.5529368,0.4470632
0.49118474,0.6548597,0.19375947,0.9652876,103,0,0,1,0.022728542,0.97727144
0.613512,0.7585353,0.0,0.7873684,104,0,0,1,0.0009560406,0.9990439
0.65893674,0.2595812,0.27786076,0.89278686,105,0,0,1,2.3073067e-06,0.99999774
0.30737296,0.47398213,0.45197144,0.9735181,106,0,0,1,1.1482165e-06,0.9999988
0.47747877,0.7294237,0.0681983,0.7629195,107,0,0,1,0.00016447518,0.9998355
0.42375657,0.33987546,0.6255491,0.6375944,108,0,1,0,0.99987745,0.00012254632
0.49224338,0.60081273,0.3967523,0.87893945,109,0,1,0,0.9999999,1.7808053e-07
0.32692888,0.7665108,0.3138714,0.4957411,110,0,1,0,0.99999475,5.2298374e-06
0.5299375,0.6976756,0.21536222,0.58070385,111,0,1,0,0.9999924,7.661809e-06
0.67481625,0.6770826,0.047063,0.88806665,112,0,0,1,0.0063173296,0.9936826
0.7014336,0.8046088,0.0,0.45475265,113,0,0,0,0.9966624,0.0033377032
0.4315752,0.24866247,0.32404706,0.80757713,114,0,0,1,1.5404076e-11,1.0
0.52106166,0.71145904,0.13940454,0.694646,115,0,0,0,0.86207074,0.13792925
0.43636283,0.67305636,0.17255086,0.8368681,116,0,0,1,0.004676262,0.9953237
0.4813268,0.5025549,0.33964086,0.97775453,117,0,0,1,0.07421515,0.9257849
0.3631951,0.7409614,0.29583934,0.37034214,118,0,1,0,0.99999464,5.3934828e-06
0.6060097,0.6088652,0.3220008,0.8143071,119,0,1,0,1.0,5.835239e-09
0.6051756,0.22706074,0.41413406,0.84594566,120,0,0,1,0.004282413,0.9957176
0.44898358,0.41444167,0.18045557,0.84751725,121,0,0,1,1.2518821e-10,1.0
0.4090806,0.7406493,0.18721747,0.5288295,122,0,0,0,0.9909184,0.009081591
0.36134177,0.24301228,0.48685047,0.64647824,123,0,0,1,1.9146636e-07,0.99999976
0.42452818,0.59074676,0.44264534,0.81200445,124,0,1,0,0.99999774,2.2711606e-06
0.44898358,0.41444167,0.18045557,0.84751725,125,0,0,1,1.2518821e-10,1.0
0.32568997,0.48319831,0.42507043,0.96577156,126,0,0,1,2.7503186e-06,0.99999726
0.5940123,0.7803728,0.0,0.6197267,127,0,0,1,0.011475897,0.98852414
0.58372885,0.65640885,0.092070706,0.83541536,128,0,0,1,0.0025012519,0.9974987
0.45488104,0.61327875,0.41094023,0.8267749,129,0,1,0,0.99999976,1.9053628e-07
0.78584325,0.80971646,0.0,0.49954134,130,0,0,0,0.99997365,2.6293772e-05
0.744529,0.46438053,0.12927994,1.0,131,0,0,1,7.722796e-05,0.99992275
0.2912843,0.4456443,0.47890696,0.9570572,132,0,0,1,2.3807657e-07,0.99999976
0.41539854,0.22427455,0.71992266,0.5379838,133,0,1,0,0.99945384,0.00054617185
0.507546,0.56380314,0.42631412,0.69811237,134,0,1,0,1.0,9.518901e-10
0.5983248,0.6992269,0.11457347,0.74403054,135,0,0,0,0.8708821,0.12911789
0.7162819,0.5087477,0.14782932,0.9339393,136,0,0,1,0.021232456,0.9787675
0.42881897,0.342042,0.62181884,0.64485604,137,0,1,0,0.9999056,9.4421914e-05
0.5679164,0.31889114,0.6164973,0.7697655,138,0,1,0,1.0,4.7927028e-08
0.4546575,0.35729754,0.5683531,0.6559919,139,0,1,0,0.9999225,7.750359e-05
0.27381822,0.7104525,0.055118658,0.7280526,140,0,0,1,5.6960203e-10,1.0
0.46253234,0.7533469,0.24329394,0.33584967,141,0,1,0,0.9999999,1.4691791e-07
0.7086306,0.7417344,0.0,0.84425145,142,0,0,1,0.036308438,0.96369153
0.22604114,0.4228025,0.7725043,0.5954743,143,0,1,0,0.99470574,0.0052942308
0.6287353,0.29070973,0.3481407,0.97751206,144,0,0,1,0.00022808439,0.9997719
0.50519514,0.57835823,0.428604,0.7370861,145,0,1,0,1.0,7.174123e-10
0.3689181,0.6895467,0.14697933,0.76400524,146,0,0,1,4.2258653e-05,0.9999577
0.5876324,0.73035324,0.18088423,0.4272336,147,0,1,0,0.99999964,3.129272e-07
0.6938616,0.7958566,0.0,0.46903637,148,0,0,0,0.98807985,0.011920233
0.44927272,0.7936901,0.05393704,0.48901108,149,0,0,1,0.018309187,0.9816908
0.6371237,0.6658548,0.26435593,0.64776146,150,0,1,0,1.0,1.123052e-09
0.7475939,0.49303195,0.11523845,1.0,151,0,0,1,0.00021248823,0.9997875
0.50124323,0.6207119,0.27677146,0.65466,152,0,1,0,0.9999782,2.1853977e-05
0.48322913,0.35938925,0.7128287,0.76383483,153,0,1,0,1.0,4.6847347e-08
0.70004183,0.40917507,0.14646184,0.9481004,154,0,0,1,1.1086039e-06,0.9999989
0.6290238,0.2502902,0.29178998,0.82367486,155,0,0,1,3.3799647e-06,0.99999666
0.48451275,0.28644925,0.6707435,0.65756536,156,0,1,0,0.999997,3.0007902e-06
0.7498871,0.49427047,0.13279012,1.0,157,0,0,1,0.0022355812,0.99776447
0.31985447,0.83364344,0.35048968,0.23793232,158,0,1,0,1.0,1.5123187e-09
0.5403305,0.64471555,0.16312689,0.95185286,159,0,0,1,0.015082818,0.9849172
0.4079131,0.73801655,0.286565,0.40568635,160,0,1,0,0.9999994,5.7477774e-07
0.49203572,0.7579965,0.036902882,0.8246436,161,0,0,1,4.8584396e-05,0.99995136
0.44529852,0.29326168,0.2601237,0.80794215,162,0,0,1,2.3618961e-11,1.0
0.69580007,0.69388133,0.18909082,0.71215236,163,0,1,0,0.9999999,6.6477035e-08
0.6993351,0.25106475,0.33158523,1.0,164,0,0,1,0.00022084944,0.99977916
0.55345535,0.4461861,0.32685447,1.0,165,0,0,1,0.03052074,0.9694792
0.67368627,0.7402617,0.15199085,0.54343146,166,0,1,0,0.9999999,7.9011826e-08
0.42097297,0.6114206,0.38208136,0.79760844,167,0,1,0,0.99998105,1.893107e-05
0.3802775,0.72934514,0.22014302,0.5500117,168,0,0,0,0.99166954,0.008330483
0.60999286,0.7553623,0.0,0.8044321,169,0,0,1,0.0005249192,0.99947506
0.39765123,0.76705337,0.30718324,0.32266113,170,0,1,0,1.0,2.0601014e-08
0.4833445,0.38997144,0.5529448,0.72776616,171,0,1,0,0.99999416,5.8091396e-06
0.31714442,0.47483525,0.42909822,0.93986994,172,0,0,1,1.768403e-06,0.9999982
0.7904946,0.6125056,0.0022437647,0.8507877,173,0,0,1,0.0003204012,0.99967957
0.53903615,0.68954825,0.22700152,0.58821076,174,0,1,0,0.99999774,2.2426661e-06
0.62912333,0.79818183,0.10484288,0.11677352,175,0,1,0,0.9999999,1.560237e-07
0.29823464,0.7404188,0.36020777,0.60673,176,0,1,0,0.99999356,6.4027504e-06
0.37912223,0.63906157,0.18688542,0.79135585,177,0,0,1,5.8869555e-05,0.9999411
0.3140868,0.79957604,0.0,0.35126597,178,0,0,1,2.7995404e-07,0.99999976
0.3528467,0.6267513,0.35521913,0.6724528,179,0,1,0,0.9988686,0.0011314475
0.7545385,0.4989141,0.11553428,1.0,180,0,0,1,0.0006131963,0.9993868
0.57467854,0.8144424,0.0,0.45391023,181,0,0,1,0.26067874,0.73932123
0.5322826,0.24811992,0.48145565,0.73096365,182,0,0,1,0.3074301,0.6925699
0.6848762,0.79035985,0.0,0.43999156,183,0,0,0,0.9784344,0.021565674
0.3991844,0.67258865,0.16656303,0.8374737,184,0,0,1,0.00013244755,0.99986756
0.51720214,0.5602409,0.45073548,0.74192727,185,0,1,0,1.0,2.5266875e-10
0.31128153,0.4734433,0.4322377,0.996635,186,0,0,1,1.5833282e-07,0.9999999
0.41741052,0.45013303,0.5849043,0.68709785,187,0,1,0,0.99999785,2.1217954e-06
0.40657896,0.40158617,0.58361053,0.74313754,188,0,1,0,0.99865377,0.0013462246
0.4307156,0.44486824,0.60519004,0.6948445,189,0,1,0,0.99999964,3.9585592e-07
0.7240414,0.30038616,0.2580882,1.0,190,0,0,1,5.81084e-05,0.99994195
0.48104405,0.7178854,0.21768662,0.49102357,191,0,1,0,0.9999857,1.43517855e-05
0.65962905,0.73608047,0.0,0.8447354,192,0,0,1,0.0013428451,0.9986571
0.12087706,0.9452967,0.3242177,0.35146254,193,0,1,0,0.9999356,6.4404856e-05
0.50566524,0.5738672,0.21892259,0.93018675,194,0,0,1,0.0035341373,0.9964658
0.5524313,0.1585361,0.47757873,0.8776572,195,0,0,1,4.50948e-06,0.99999547
0.45885453,0.6547041,0.30692494,0.5974119,196,0,1,0,0.99999905,9.4237396e-07
0.5184858,0.37061483,0.5345392,0.69702303,197,0,1,0,0.99999905,9.368621e-07
0.38622114,0.59547013,0.42985892,0.7727917,198,0,1,0,0.99993944,6.0522674e-05
0.25125226,0.73886967,0.37273198,0.5649693,199,0,1,0,0.9999187,8.131622e-05
0.6341078,0.26159433,0.32397375,0.9927627,200,0,0,1,1.0315226e-06,0.9999989
0.23040551,0.8917155,0.1664522,0.18484111,201,0,0,0,0.57986516,0.42013487
0.30255428,0.79934186,0.3056683,0.20210138,202,0,1,0,0.9999975,2.4604356e-06
0.5071061,0.25353962,0.73507226,0.66749,203,0,1,0,0.99999976,1.9807972e-07
0.5037961,0.7385591,0.24192688,0.37821406,204,0,1,0,1.0,3.581656e-08
0.6444786,0.6332554,0.24148703,0.75415266,205,0,1,0,0.99999964,3.9745944e-07
0.5677051,0.735618,0.18421343,0.43837228,206,0,1,0,0.9999994,5.608027e-07
0.64367735,0.6747589,0.08179975,0.922078,207,0,0,1,0.035083506,0.9649165
0.35052463,0.308051,0.7617146,0.79070526,208,0,1,0,0.90027505,0.09972499
0.38573077,0.63813365,0.4434949,0.67789954,209,0,1,0,1.0,5.412055e-08
0.23528618,0.91633844,0.32879958,0.27907988,210,0,1,0,1.0,3.3991252e-08
0.66645104,0.299533,0.24804023,0.9230458,211,0,0,1,2.3373957e-06,0.9999976
0.29077083,0.80096954,0.29890636,0.1879487,212,0,1,0,0.9999902,9.827845e-06
0.48477957,0.73918027,0.22844186,0.49441198,213,0,1,0,0.99999905,9.160662e-07
0.69660056,0.761014,0.11869876,0.32507604,214,0,1,0,1.0,2.08852e-08
0.5887624,0.67135006,0.12562183,0.9421697,215,0,0,1,0.08088074,0.9191193
0.44256395,0.34382313,0.67014843,0.7863481,216,0,1,0,0.99987864,0.00012134537
0.4668448,0.3543527,0.5657269,0.6880666,217,0,1,0,0.9999187,8.132367e-05
0.69464767,0.42791274,0.22420534,1.0,218,0,0,1,0.0060177143,0.99398226
0.42293447,0.55156726,0.39168948,0.73079234,219,0,1,0,0.9998275,0.0001724732
0.5261457,0.5481607,0.18710968,0.86603737,220,0,0,1,0.00024640665,0.99975353
0.4315752,0.24866247,0.32404706,0.80757713,221,0,0,1,1.5404076e-11,1.0
0.38958165,0.61304647,0.35647577,0.6949655,222,0,1,0,0.9998684,0.0001315664
0.43157807,0.24866247,0.32404706,0.80757713,223,0,0,1,1.5407366e-11,1.0
0.4905646,0.5500204,0.21049607,0.8595021,224,0,0,1,0.0003750887,0.99962485
0.7008495,0.5494778,0.15817532,0.93708616,225,0,0,1,0.38908312,0.61091685
0.412925,0.676463,0.36294186,0.6915764,226,0,1,0,0.9999999,9.082798e-08
0.6807931,0.64912874,0.22552234,0.7401123,227,0,1,0,0.9999999,8.326836e-08
0.43171296,0.5864885,0.21559769,0.8823775,228,0,0,1,9.748728e-05,0.9999025
0.5695801,0.26035577,0.3525739,0.8625282,229,0,0,1,6.1941946e-06,0.9999938
0.592808,0.73840415,0.0,0.7776806,230,0,0,1,8.183952e-05,0.9999181
0.77285546,0.40197423,0.14616644,0.9936098,231,0,0,1,3.131716e-05,0.99996865
0.4710094,0.6703435,0.16320062,0.88407266,232,0,0,1,0.004635127,0.9953649
0.30178267,0.12655596,1.0,0.43788555,233,0,1,0,0.9991731,0.0008269193
0.70619315,0.43379757,0.17402571,1.0,234,0,0,1,6.300018e-05,0.99993694
0.6984264,0.5154868,0.16168565,0.96722424,235,0,0,1,0.0205855,0.9794145
0.46275952,0.63317937,0.17846322,0.8396518,236,0,0,1,0.0021381178,0.9978619
0.45905647,0.5586918,0.37945938,0.7418065,237,0,1,0,0.99999297,7.020543e-06
0.6657876,0.5051892,0.20843041,0.968677,238,0,0,1,0.1531702,0.84682983
0.69950813,0.83348846,0.0,0.45644686,239,0,0,0,0.99957174,0.0004283105
0.48513293,0.6149822,0.28405213,0.6504245,240,0,1,0,0.9999653,3.474677e-05
0.44473457,0.4379009,0.60068357,0.7105789,241,0,1,0,0.99999964,3.5275608e-07
0.48835787,0.7390253,0.08538253,0.7305986,242,0,0,1,0.007253988,0.99274594
0.66383326,0.73778677,0.0,0.7877241,243,0,0,1,0.0038528922,0.99614716
0.5032711,0.5387162,0.13707668,0.88891375,244,0,0,1,3.5492178e-08,1.0
0.46368405,0.75420225,0.02300819,0.77017367,245,0,0,1,3.1761103e-06,0.9999968
0.68331134,0.82427603,0.0,0.4294613,246,0,0,0,0.9983735,0.00162646
0.43965557,0.52570575,0.31329614,0.9671035,247,0,0,1,0.0016245153,0.9983754
0.43076608,0.27707964,0.7090596,0.61871296,248,0,1,0,0.9999571,4.288777e-05
0.46776783,0.6294615,0.27126876,0.62294847,249,0,1,0,0.9998919,0.000108138825
0.6839301,0.6597369,0.2129947,0.71045816,250,0,1,0,0.9999999,9.399078e-08
0.18211642,0.86113113,0.35606912,0.074895866,251,0,1,0,0.99999714,2.8209101e-06
0.6310141,0.74212354,0.0017995834,0.8096345,252,0,0,1,0.00073693617,0.9992631
0.77654773,0.39670867,0.15400001,1.0,253,0,0,1,5.2739568e-05,0.9999473
0.602154,0.66972613,0.1095111,0.9421697,254,0,0,1,0.030314649,0.9696853
0.64362687,0.25292072,0.28595093,0.87221044,255,0,0,1,1.5873951e-06,0.99999845
0.29142708,0.32624763,0.84289634,0.5640052,256,0,1,0,0.99986553,0.00013448937
0.42120373,0.76000744,0.31250438,0.5803482,257,0,1,0,1.0,9.69747e-09
0.6079087,0.6719712,0.08087257,0.9071902,258,0,0,1,0.0037755873,0.9962244
0.41849586,0.71269757,0.17321497,0.58741516,259,0,0,0,0.7670171,0.23298286
0.21010536,0.8420835,0.23640093,0.3778958,260,0,0,0,0.8027526,0.19724739
0.5208597,0.7120016,0.124439396,0.6970703,261,0,0,0,0.50947636,0.4905236
0.47104183,0.36132377,0.55441964,0.6696691,262,0,1,0,0.99996364,3.6362813e-05
0.48021474,0.7438239,0.27452034,0.4774606,263,0,1,0,1.0,6.4950454e-09
0.56118596,0.67274576,0.14620355,0.69210935,264,0,0,0,0.8924183,0.10758168
0.47038415,0.6235778,0.19918883,0.8844349,265,0,0,1,0.005737548,0.9942624
0.34129402,0.10356225,1.0,0.45507088,266,0,1,0,0.999824,0.00017603351
0.4614211,0.83333504,0.06727544,0.51890767,267,0,0,0,0.72856903,0.271431
0.7152565,0.74367046,0.15306033,0.5666635,268,0,1,0,1.0,6.3305894e-09
0.5448507,0.6772338,0.23217213,0.62706417,269,0,1,0,0.99999654,3.454984e-06
0.6909698,0.64099985,0.039969034,0.8939972,270,0,0,1,0.00042603345,0.999574
0.45544353,0.80406624,0.066391386,0.53366876,271,0,0,1,0.1338241,0.8661759
0.66115063,0.52415663,0.17251205,0.93829644,272,0,0,1,0.020504726,0.9794953
0.49536738,0.74460065,0.033431374,0.83069503,273,0,0,1,1.4284264e-05,0.9999857
0.76733875,0.7278746,0.01724676,0.7801049,274,0,0,0,0.87812376,0.12187623
